TIMESTAMP,POWER,U10,V10,U100,V100
20151020 21:00,0.0459721322375599,2.7231799999999997,-0.813611,4.58289,-1.70992
20160907 11:00,0.0731321196687562,2.2328200000000002,4.19131,3.60946,5.47345
20160331 11:00,0.52464248156816,4.75395,-3.7644599999999997,5.7914,-5.27693
20150525 20:00,0.5903098247990289,4.49086,-2.39675,6.26861,-3.5217199999999997
20170116 00:00,0.0127917041463476,-2.19678,0.823052,-2.41708,-0.507071
20170923 19:00,0.0386956476954003,-1.97017,-2.9226799999999997,-2.8923,-4.51616
20161218 15:00,0.0407985513058116,1.36019,-2.48595,2.15865,-3.92775
20170619 13:00,0.0923221344716685,1.9356099999999998,3.46115,2.79212,4.5526
20170522 08:00,0.0447718485194073,-0.651712,2.57593,-0.766342,3.03127
20160309 06:00,0.8482535691834471,-2.925,6.66617,-3.4679,9.9629
20160914 05:00,0.403753473589794,-5.35663,2.44345,-8.4055,4.75839
20151227 07:00,0.932616748083944,9.404,5.90477,14.1393,8.24244
20170418 11:00,0.0944638473711619,-3.5100800000000003,-3.73584,-4.32425,-4.1565199999999995
20150727 21:00,0.0217526543131913,1.0921,2.80765,2.3113599999999996,4.36935
20160109 15:00,0.641078432545023,-1.2030399999999999,6.23539,-1.0310700000000002,9.6897
20170730 21:00,0.7721566685352859,6.46119,5.22565,8.08565,6.41084
20161231 07:00,0.8268783126653659,8.78772,5.15533,12.6804,6.72173
20170216 17:00,0.618108716456616,5.62824,4.86282,8.99302,6.2632900000000005
20171107 07:00,0.714121294618031,1.3302,7.679010000000001,1.8972099999999998,9.68127
20180107 23:00,0.12620416105895801,2.14482,-0.0177889,3.01627,-0.990456
20151231 09:00,0.980480720323221,-3.84785,9.67411,-4.8945099999999995,14.3904
20170304 17:00,0.535364870509678,-5.1548099999999994,1.61871,-7.718260000000001,3.4892
20170222 05:00,0.9300710824569449,10.9729,-5.55871,15.2829,-8.43272
20170927 05:00,0.20123050507866,-5.14484,-0.372733,-7.614439999999999,0.0634342
20161209 16:00,0.393199760651448,3.75156,4.11912,6.55143,4.90123
20170521 09:00,0.326840625834878,4.42525,4.11629,6.34415,5.44308
20150922 18:00,0.193363664186703,0.632845,1.6620099999999998,1.62778,2.63509
20160625 12:00,0.421667626124738,0.165828,-3.6544199999999996,-1.55627,-3.77665
20151011 20:00,0.26160142408482195,-4.91603,-0.614223,-7.41385,-0.6306430000000001
20150901 20:00,0.95646869412799,9.63037,-0.654222,13.343,-1.2243899999999999
20160119 04:00,0.920902763909002,8.681239999999999,2.15886,12.7938,2.76955
20160721 12:00,0.0866784375123857,1.6675099999999998,-0.35994899999999996,0.7942359999999999,0.790497
20150127 23:00,0.585878886729193,5.09462,2.26283,8.28502,2.94351
20171006 21:00,0.8617840458177499,8.38713,-7.85845,10.3112,-9.77926
20170911 05:00,0.9724949794092379,5.711880000000001,10.2237,7.48145,13.1016
20171008 20:00,0.28832429086071004,2.859,-6.22061,3.5141699999999996,-7.75035
20161005 18:00,0.14818084971972198,-5.56727,-4.80617,-7.34651,-6.3012
20161214 07:00,0.116361381964158,-4.504980000000001,0.8564309999999999,-5.89809,0.958981
20171005 16:00,0.96442774532832,8.78877,-8.461039999999999,11.0236,-10.7412
20171207 21:00,0.9186142562268141,11.6138,0.352456,15.4511,0.16626
20160108 14:00,0.498746444510998,-0.21390900000000002,-4.13616,-0.37650900000000004,-6.0953
20160324 21:00,0.494474869549646,3.7134,5.79431,5.93947,7.76646
20170723 20:00,0.49069716329427204,2.3132200000000003,3.8315699999999997,3.22761,4.83394
20170105 13:00,0.24445344736694197,-2.6914599999999997,-3.7837400000000003,-3.07251,-4.44421
20150408 00:00,0.56855631281439,5.83113,-4.83955,8.41192,-7.7701
20161109 13:00,0.00165624557011567,-0.594933,-1.22682,-0.391991,-1.40098
20150830 14:00,0.00846954030375212,0.13991099999999998,0.48051099999999997,-0.10754200000000001,0.569469
20171205 16:00,0.893103084916774,10.2307,-1.2989600000000001,14.0688,-2.2276700000000003
20160730 12:00,0.46333382664284206,4.5842,-4.09279,5.20441,-4.73907
20171102 04:00,0.8174590503037809,7.5142,-5.00694,9.58555,-6.46675
20160905 05:00,0.13365496340257402,-3.2606900000000003,-3.21026,-4.98308,-4.7271
20150214 19:00,0.607247617087376,-5.8667,0.40324,-8.96325,0.915567
20160704 14:00,0.469729833232562,6.712789999999999,0.525552,7.8715399999999995,0.5668569999999999
20160509 10:00,0.617902211024842,-5.7829,0.63672,-7.98715,0.8455809999999999
20161224 04:00,0.9096153091617409,11.1301,1.13795,15.0874,1.0742
20171011 10:00,0.689111237342682,5.99621,4.06171,8.611930000000001,5.19561
20170128 23:00,0.64321806048656,-1.2637200000000002,5.74426,0.121618,8.90888
20160912 19:00,0.0580457325029079,-0.9274180000000001,2.6947,-0.745229,5.11907
20151211 23:00,0.8536461148090259,10.6355,-1.96315,14.802999999999999,-2.99842
20150303 22:00,0.16961200487772302,5.70047,-0.012390100000000001,8.82733,-0.376697
20171125 21:00,0.507394303319875,6.881469999999999,1.2596100000000001,8.43666,1.50416
20170924 21:00,0.26173096188849,-4.707990000000001,-0.242752,-7.72858,0.665129
20160820 20:00,0.658435915413523,0.35426399999999997,6.60073,1.10568,9.218060000000001
20160830 13:00,0.6635613902719971,6.625539999999999,2.04893,7.9208300000000005,2.36013
20160813 08:00,0.7998440020460691,8.44234,3.87261,10.6598,4.63796
20170712 20:00,0.9710963385336371,7.944539999999999,-9.33249,10.1063,-11.9909
20160517 12:00,0.735072679549029,8.261989999999999,-3.9862900000000003,9.9194,-4.85849
20170625 17:00,0.920975066703792,10.6237,0.556678,12.9781,0.513889
20150202 00:00,0.829172839189489,4.46933,-5.74913,6.703760000000001,-8.88457
20160402 16:00,0.0684172947109054,0.482907,3.46506,0.976949,4.67208
20150527 23:00,0.611028070646631,0.619899,5.4888699999999995,1.46717,8.61793
20160128 13:00,0.9030302424586428,9.282010000000001,1.64957,14.0954,2.15335
20150627 22:00,0.694946429305367,5.34205,-3.0371,7.506419999999999,-4.55768
20160813 11:00,0.9115779400318641,9.67632,3.7629599999999996,12.4785,4.6606
20160322 13:00,0.660213826399927,4.73961,-4.87413,6.08096,-6.9368300000000005
20170926 08:00,0.32417074449128996,-5.72829,0.551057,-7.47305,1.0215
20160723 16:00,0.346449700120841,1.21071,-3.2427200000000003,0.369854,-3.19026
20161212 02:00,0.140407234621264,-4.27349,-3.97755,-5.2567699999999995,-4.80138
20160507 01:00,0.6716172591800991,-6.77303,3.6299,-10.3003,6.78907
20180123 20:00,0.953560389426695,5.221419999999999,9.29106,8.43668,12.805
20150825 15:00,0.9763475793559531,10.602,4.89518,14.3969,6.45173
20150615 10:00,0.7919352768633241,5.14663,-5.59436,6.3228800000000005,-6.9792
20150605 00:00,0.24275031685563897,-2.13233,0.479083,-3.21152,1.10849
20170605 19:00,0.5120868454491639,0.780355,6.71444,1.5435299999999998,9.289589999999999
20161219 18:00,0.180835887867008,2.0924099999999997,4.13304,3.50906,5.63301
20151019 13:00,0.0228532216046193,-1.7278099999999998,-0.9493030000000001,-2.05629,-1.15372
20150805 23:00,0.1888177447323,-1.3761299999999999,2.6937599999999997,-1.69438,5.10356
20160826 12:00,0.71855177739972,6.9884699999999995,0.27626,9.039860000000001,0.038843800000000005
20161111 19:00,0.133580049859434,-3.6913099999999996,1.73615,-4.9886099999999995,2.9090700000000003
20150602 00:00,0.926768843107086,-0.463131,8.349730000000001,-0.24519499999999997,12.6673
20160319 13:00,0.622929326452604,3.98604,-7.515969999999999,5.0258199999999995,-10.2821
20170712 13:00,0.8785087246785891,4.493530000000001,-9.53627,5.29833,-11.4406
20160416 14:00,0.6890160672509339,-1.04223,-7.84616,-2.44826,-11.1718
20150419 15:00,0.21575855233440303,0.6261329999999999,-0.5688479999999999,0.021534900000000003,-0.783198
20161001 23:00,0.121528527189775,-3.9233300000000004,-0.848284,-5.16566,-0.44944700000000004
20170421 19:00,0.9784544719788649,9.801960000000001,-8.44835,12.7476,-11.2333
20170721 15:00,0.0941332226188136,2.3117400000000004,-2.20349,2.57,-2.40083
20150221 22:00,0.48181902449323294,5.12657,-0.00430399,8.553339999999999,-0.489432
20161116 23:00,0.8351772213074391,11.0408,0.215479,14.3495,0.205294
20151206 03:00,0.991449467503292,11.1194,10.1638,16.4605,14.225
20150515 16:00,0.251420289625405,4.76834,-2.0842099999999997,5.72388,-2.53577
20160526 22:00,0.0241068440581014,-2.2758700000000003,-0.842268,-3.9656599999999997,-0.181855
20170106 21:00,0.9349909361469549,3.24872,10.3383,4.35087,13.0177
20170325 08:00,0.302860478473597,5.37677,-4.33501,7.27129,-6.6159
20160726 01:00,0.551585982946698,5.11439,0.228096,6.3304,0.160002
20150306 10:00,0.59163669382365,6.0044,1.53188,9.07639,1.6642599999999999
20151217 01:00,0.585048334774244,5.324319999999999,3.4441300000000004,8.83146,4.6054900000000005
20170825 15:00,0.59292074435703,6.29228,-1.28864,7.4226,-1.5745799999999999
20160813 00:00,0.8971812200425731,7.476369999999999,3.1459799999999998,9.73746,3.719
20160602 01:00,0.45539206929677895,-1.96838,-4.635619999999999,-5.05605,-5.79164
20161220 01:00,0.38315398653726707,-0.343434,5.38387,-0.171303,7.398560000000001
20171217 08:00,0.0168049808795215,-0.12176600000000001,-0.600677,0.49959499999999996,-1.52836
20150626 08:00,0.13232535126613498,1.7625,2.0676099999999997,2.38653,2.47991
20170728 16:00,0.73719620255812,7.75322,3.5222900000000004,9.37604,4.23706
20150626 21:00,0.0892462982460518,-0.111125,3.44535,0.532173,5.54756
20151007 17:00,0.766158930229569,-7.4241600000000005,3.7808800000000002,-10.9015,6.05863
20160820 16:00,0.7405905824260479,3.36056,6.5193,4.5442,8.13265
20161225 08:00,0.8856448056949531,9.47551,4.9706,13.6695,6.24148
20151012 00:00,0.18493709590844395,-5.336530000000001,0.11352999999999999,-8.002139999999999,0.47847700000000004
20161015 21:00,0.27630996800546803,-6.027419999999999,2.29662,-7.72297,3.3795599999999997
20170828 14:00,0.336941312127655,1.27195,5.29478,1.38131,6.37645
20171203 19:00,0.803158833909735,7.05213,-8.76867,9.01593,-11.3489
20161007 02:00,0.17045314836731304,-4.96559,-3.47365,-7.03977,-4.4578
20160810 18:00,0.908008075232864,8.18225,-6.586469999999999,9.88616,-8.02115
20150209 09:00,0.9373128955651719,6.2466,-8.90923,9.089189999999999,-13.3433
20171230 23:00,0.13636266529958802,1.3877899999999999,1.6757,2.7473400000000003,1.6176
20170825 17:00,0.48891927505021704,4.92071,-0.988075,5.792680000000001,-1.24374
20150120 19:00,0.00603831797495475,-0.0696487,0.385351,-0.24944499999999997,0.307994
20150708 12:00,0.983435210441897,10.2637,4.94013,14.2394,6.7027
20150511 20:00,0.27471207910581497,3.72344,2.81545,7.145569999999999,4.132969999999999
20171029 22:00,0.927231315652872,1.1398,-11.6435,1.4560899999999999,-14.4303
20151101 09:00,0.226358012909123,1.9928,2.47091,3.4123300000000003,3.39203
20161208 01:00,0.9388613467085071,10.302999999999999,4.22414,15.1752,5.427230000000001
20160924 22:00,0.48367280481399,-0.94171,6.0930800000000005,-0.8409129999999999,8.65128
20160319 17:00,0.8714749839661279,6.619960000000001,-8.0884,8.75239,-11.5644
20160429 11:00,0.739484428715484,2.72023,9.8441,3.6262,12.4962
20160604 12:00,0.257805725120171,2.5388900000000003,-3.5238099999999997,1.72891,-4.43789
20150522 16:00,0.667491887837277,5.20867,4.330430000000001,7.1420699999999995,5.57944
20160531 14:00,0.5613736252875551,-5.402430000000001,-0.8673569999999999,-7.47358,-0.802261
20151205 00:00,0.989414967116856,10.255,7.98488,15.3677,11.2664
20160531 22:00,0.174301302711148,-4.73102,-2.46055,-8.156310000000001,-3.04383
20151023 16:00,0.498240485853804,4.2826699999999995,2.1446400000000003,6.640969999999999,3.01083
20170216 04:00,0.561834303342421,3.42147,7.557760000000001,6.10263,10.914000000000001
20170125 19:00,0.41125111163360606,2.1148,5.32479,2.6905900000000003,6.31621
20170728 12:00,0.792105498709142,6.77739,3.8382199999999997,8.10314,4.53385
20171118 03:00,0.9244044443761159,11.5772,1.9768700000000001,14.8879,2.5133900000000002
20151029 18:00,0.36548730741787394,-2.2772799999999997,3.26329,-2.93092,5.31407
20171218 21:00,0.277509646298255,4.61566,-4.35735,6.38451,-6.587969999999999
20150202 14:00,0.0358684185994279,0.9218299999999999,-1.53071,1.35565,-2.14655
20150530 01:00,0.8818956051455971,5.072369999999999,-4.43307,6.96517,-6.13244
20161014 18:00,0.8005532554629471,-9.842030000000001,0.0641058,-13.2953,0.46086499999999997
20150714 13:00,0.412006830532092,4.10994,-2.5618,4.84466,-3.11635
20160718 01:00,0.554803928604035,5.2609699999999995,-1.33099,6.43382,-1.6960099999999998
20161103 22:00,0.217975014380221,2.34295,4.04788,3.1844099999999997,4.92753
20170727 13:00,0.7683745998425269,6.285159999999999,2.3782200000000002,7.32388,2.7604
20151101 03:00,0.18907328606010299,2.14365,1.56711,4.89968,2.32645
20150829 02:00,0.7696220770254709,4.14966,3.1080799999999997,6.94735,4.4846699999999995
20150515 18:00,0.243287301243334,3.25057,-1.53283,3.90075,-1.90747
20151013 22:00,0.139897253173948,-4.39614,-4.263809999999999,-6.6405899999999995,-6.15836
20160526 07:00,0.0163784359079047,-3.13158,-1.38581,-4.50531,-1.4951
20150621 13:00,0.379224004481505,1.07964,5.15649,1.29416,6.457669999999999
20170522 02:00,0.017596869023381,0.657996,2.28503,0.920851,2.5339
20150423 00:00,0.5996503353316079,3.8519099999999997,-4.422,5.82134,-7.67749
20160511 06:00,0.53968958077167,-5.94036,-1.12785,-9.48497,-0.9158200000000001
20160126 05:00,0.771511638955194,6.86216,-0.97734,10.6758,-2.23627
20160128 21:00,0.905394333645971,7.62655,6.36055,11.6535,8.989460000000001
20150415 13:00,0.8871470365593371,8.93642,0.920525,12.4008,0.832324
20161211 11:00,0.718721967554232,8.19444,-3.50705,11.1553,-5.22066
20150612 22:00,0.136847651207363,-1.67953,-1.18953,-3.3566199999999995,-1.35276
20171218 00:00,0.8480301596224851,0.262571,9.40114,0.710097,12.3843
20171008 18:00,0.25440860049055203,2.32672,-6.2304,3.0356,-7.8749
20170305 12:00,0.11276809185959599,-0.273278,3.92191,0.40107,5.4067300000000005
20150208 01:00,0.994141373065522,3.9570800000000004,-12.7509,5.55647,-18.3502
20160718 10:00,0.588358554987726,6.10993,-1.17184,7.19532,-1.40695
20170714 12:00,0.329105543347769,2.7361,6.14392,3.2757,7.343560000000001
20160105 15:00,0.439852436988224,-8.78838,1.50791,-12.5148,2.31073
20150222 03:00,0.6696541372155871,4.843430000000001,2.5169200000000003,8.42153,3.57824
20170713 08:00,0.8219863358619459,6.319459999999999,-7.542160000000001,7.48002,-9.04076
20151214 21:00,0.24912405434357002,4.57785,2.28344,7.489269999999999,3.1732
20161116 04:00,0.48439706817228295,3.16339,5.07699,5.37251,7.01006
20151214 17:00,0.8238610460612491,-0.654709,5.62819,0.20294700000000002,8.811689999999999
20150730 07:00,0.935445719932491,7.587680000000001,-5.56995,10.2746,-7.73435
20161008 17:00,0.13445384708956898,-4.89823,-3.71411,-6.4747699999999995,-4.81743
20161211 15:00,0.8018298545751229,8.83003,-3.17049,12.1007,-4.8143
20170403 19:00,0.0247380623844828,2.18078,3.03933,2.44529,3.36564
20180120 09:00,0.39734623741668,0.334721,4.74515,1.1767,6.7249300000000005
20170327 15:00,0.22764616935604,4.35873,-0.651928,5.93332,-1.30493
20170825 22:00,0.23359388841438503,3.70779,0.8789530000000001,4.740469999999999,1.01615
20151202 02:00,0.8307107797555171,7.23038,2.26464,11.245999999999999,2.8006900000000003
20171109 17:00,0.7521640401633309,6.94065,-5.496919999999999,8.583839999999999,-6.83783
20150526 11:00,0.826981732567187,7.14642,-5.23037,8.978069999999999,-6.68048
20170621 12:00,0.3524746877496471,4.56189,-2.4574700000000003,5.13806,-2.8483400000000003
20161102 07:00,0.416002093680302,-2.50849,-5.34114,-2.96172,-6.77118
20160119 18:00,0.323638992630766,3.08587,-4.02148,4.66025,-6.3404300000000005
20150328 13:00,0.857519662249353,-1.18969,8.63384,-1.35986,11.9527
20170825 19:00,0.26041202374511396,3.95149,-0.0493183,5.002619999999999,-0.178179
20170923 08:00,0.101168470432674,-3.0084,1.19064,-3.5202199999999997,1.7290900000000002
20150831 03:00,0.0168484526283439,-2.69089,-0.719132,-4.95639,-0.475558
20150620 17:00,0.45035609476729793,5.42068,-4.26586,6.78879,-5.45207
20171024 09:00,0.8974854739806999,-2.19365,8.66966,-2.61879,11.5454
20150722 01:00,0.398611862469259,3.82599,3.5552699999999997,6.47234,5.00485
20171208 10:00,0.9409135942881779,11.2924,-1.4653100000000001,13.9845,-1.92593
20161225 01:00,0.9441532762455199,10.2923,-1.70252,13.591,-2.5428599999999997
20150607 07:00,0.876346732516484,8.78385,1.4921799999999998,11.4825,1.7499099999999999
20151117 13:00,0.8735562792336931,7.3218,1.04216,10.0668,1.31637
20170412 22:00,0.897886689650075,10.645999999999999,-3.54639,14.0003,-4.97816
20160713 07:00,0.39367795607783207,5.28199,-2.21972,6.092630000000001,-2.62446
20150620 00:00,0.617914523001267,4.26512,-5.83394,5.80852,-8.18717
20171116 18:00,0.87348027977717,7.724760000000001,-6.27386,9.7389,-8.05597
20160129 20:00,0.864573553114756,8.82083,3.95833,13.3984,5.31654
20170517 15:00,0.0568922522561903,-1.7413599999999998,2.94582,-2.4054,3.4775099999999997
20170318 07:00,0.941277811163823,2.8054900000000003,-12.2184,3.58911,-15.6205
20150702 05:00,0.8374995247099091,-6.39241,4.18823,-9.92494,7.29454
20150606 16:00,0.9088049688761741,8.30328,4.2253099999999995,10.9548,5.35879
20151227 19:00,0.9139275245468921,8.15365,-2.78226,11.5672,-4.15782
20170313 04:00,0.6869317166875041,-3.27297,5.5502199999999995,-4.08908,9.011619999999999
20170405 08:00,0.764732199364759,7.54069,-3.3207800000000005,10.1511,-4.92289
20151009 21:00,0.22885687687545103,-4.55156,2.77773,-6.641,4.30851
20171102 10:00,0.8827745759873571,7.2005300000000005,-5.6770000000000005,8.73651,-7.00707
20170121 04:00,0.379239099586876,3.63024,-3.04428,5.14982,-5.16003
20161019 23:00,0.473626558601098,-4.28716,-6.54845,-5.729430000000001,-8.36277
20160519 15:00,0.0201776155801412,2.83921,1.07582,2.78668,3.09172
20161223 21:00,0.8471982789590708,7.472460000000001,14.3168,10.9422,19.6511
20150223 10:00,0.738657189499529,5.27685,2.55773,9.54937,4.07693
20150504 12:00,0.791886902095297,5.827999999999999,4.94751,8.24664,6.56503
20160105 04:00,0.635472516323121,-8.73235,1.9794900000000002,-12.4777,3.042
20160201 00:00,0.10472982369651598,4.84895,-0.456171,7.76054,-1.19211
20151108 23:00,0.9218247407045791,2.98381,9.87686,5.24695,14.3264
20150424 06:00,0.30374132689496597,3.4192699999999996,0.976389,4.2821,1.11449
20170417 22:00,0.131737809543123,-3.7380199999999997,-0.518991,-5.071619999999999,-0.24555900000000003
20171028 05:00,0.98765189658822,12.7819,-3.91729,16.7425,-5.16467
20170322 07:00,0.289054411254728,4.14807,3.7169,6.46888,4.59494
20170217 01:00,0.189632529191566,3.9851900000000002,3.09147,6.99865,3.78609
20171118 20:00,0.953681011516223,12.5329,-6.88778,15.8225,-8.73978
20150209 19:00,0.8179988123444091,5.0343,-6.95925,7.1661,-10.9806
20180118 04:00,0.44379293777266493,3.87056,4.34488,5.23183,5.57217
20150706 11:00,0.878940030000672,8.98044,1.6408099999999999,11.527999999999999,2.00847
20160524 21:00,0.24937228502712697,-2.74114,-5.8101400000000005,-4.80499,-8.51031
20170816 08:00,0.194283575153483,4.1967099999999995,-0.5476979999999999,4.760730000000001,-0.657271
20150616 19:00,0.346378144440044,4.05203,-2.5096700000000003,5.1312,-3.25548
20160404 06:00,0.5205208160713231,-6.24054,0.8796280000000001,-10.1254,2.3186400000000003
20151127 14:00,0.9465433403366821,4.96822,9.29033,7.68395,13.0859
20171115 21:00,0.0191421344439523,0.825198,1.1698899999999999,1.4950299999999999,1.08285
20151213 18:00,0.314244914287199,2.6688,-2.57748,4.55377,-4.79711
20160915 10:00,0.5774115382872479,-4.90613,2.08128,-6.7034899999999995,3.17739
20160714 10:00,0.7279323495574441,7.1715100000000005,-5.90946,8.589089999999999,-7.237080000000001
20151008 04:00,0.550206014109006,-5.74314,3.15988,-8.1691,4.97039
20150720 07:00,0.510112064217409,4.96747,-2.16466,6.15607,-2.73085
20170405 03:00,0.417509734929934,6.04234,-0.19278,8.89575,-0.739038
20160615 12:00,0.123250125766237,2.9110400000000003,0.587082,2.87929,1.08802
20150214 11:00,0.416616058570417,-5.0265699999999995,1.453,-6.45127,2.03448
20150426 03:00,0.29545662206088896,2.00137,-2.02093,3.0369099999999998,-3.3330900000000003
20170315 18:00,0.657276273572472,7.467630000000001,-0.617916,10.7437,-1.6075
20160219 13:00,0.18183153473697503,4.59815,3.87721,6.38928,5.06385
20170112 05:00,0.9908136269348801,12.995,-1.8798400000000002,16.6477,-2.62144
20170502 04:00,0.646531133005963,-6.711860000000001,-1.1457700000000002,-10.665,-0.9152020000000001
20160422 07:00,0.6928927084761309,3.9792099999999997,-8.07923,4.73709,-9.949060000000001
20151201 17:00,0.233319082039927,4.2354199999999995,0.351138,6.5195099999999995,0.30194
20170217 09:00,0.178793203659627,3.2553099999999997,-3.9128,3.9330300000000005,-6.0235
20161115 10:00,0.644147355599527,8.88551,-1.5494700000000001,12.6857,-2.9177400000000002
20150613 06:00,0.0,-2.59033,-1.85683,-4.62764,-1.9272900000000002
20151229 05:00,0.912131505125207,-8.387739999999999,6.33577,-11.9175,9.19392
20170521 21:00,0.0348174609011584,1.94147,0.778608,3.14891,0.238163
20150807 23:00,0.16699799212379698,1.91674,-2.71949,2.7143200000000003,-4.12479
20171024 06:00,0.85321364571559,-1.65156,6.6924600000000005,-1.80585,9.32414
20170101 20:00,0.699821390149326,5.00058,-6.29772,6.45063,-8.551739999999999
20150131 09:00,0.0604367695929837,-1.6913200000000002,-0.163167,-1.94773,-0.130638
20150907 18:00,0.09815629936342402,3.0099400000000003,-4.0141,4.3956800000000005,-6.0084800000000005
20150504 21:00,0.129161713678225,-0.12150999999999999,2.33258,0.978844,3.18585
20161118 18:00,0.9461721953851641,8.43253,6.5465599999999995,10.6085,8.01486
20171120 16:00,0.0387869733692763,0.00222874,-0.299338,0.22963699999999998,-0.471747
20150831 10:00,0.221497869285939,-3.99378,-2.6898,-6.03487,-3.51001
20160215 19:00,0.180195085219401,-1.2456,-4.06654,-1.8544599999999998,-6.7335
20150511 07:00,0.8915876975911121,-1.46432,8.61063,-1.71839,12.5657
20180128 05:00,0.935529933752981,12.5029,0.9968959999999999,17.509,0.774691
20151229 04:00,0.9279375403474979,-8.43913,6.2032099999999994,-12.0475,9.20699
20170630 05:00,0.13455519933882498,-2.2025799999999998,-3.9676400000000003,-3.2836800000000004,-5.18765
20150924 20:00,0.860140025730424,6.72623,1.29134,9.84267,1.6719
20160730 18:00,0.25979014678110895,4.31583,-0.977667,4.9619,-1.2100799999999998
20160619 09:00,0.74572547623684,7.170669999999999,-4.20106,8.37571,-4.931
20150918 10:00,0.8357422750259921,7.52517,1.6002299999999998,9.627289999999999,1.99153
20150805 04:00,0.5659879527697471,0.654891,4.2759,2.04676,7.06987
20160802 00:00,0.241830696200017,5.553999999999999,0.968333,6.67778,1.1789
20160422 22:00,0.803656317152292,6.33582,-7.47934,7.79478,-9.30666
20160423 08:00,0.702900969086342,2.03646,-6.95185,2.27694,-8.13729
20180130 00:00,0.943196395140323,11.6906,-5.57289,15.7797,-7.986839999999999
20171025 02:00,0.39495590067138103,5.7743400000000005,3.4034800000000005,8.52257,4.46673
20170622 20:00,0.41754893579331703,4.70256,2.41328,6.943569999999999,2.69115
20170117 08:00,0.231574029851443,4.435,2.2743599999999997,5.6689300000000005,2.6839999999999997
20150606 09:00,0.645882629713578,5.82986,0.435753,7.90002,0.385184
20150523 01:00,0.7103922174800129,4.02988,-3.8380699999999996,5.5342400000000005,-5.4783599999999995
20160209 16:00,0.420121702333289,2.14303,4.51604,3.7928,6.76134
20161002 00:00,0.42180942910878494,-3.88498,-1.33499,-5.25082,-1.31263
20150425 08:00,0.5638193138383211,4.07566,4.41156,6.14277,5.90249
20170820 19:00,0.8216547494759959,8.43304,-4.79629,10.4848,-6.03748
20160513 01:00,0.0454735423097202,1.2028,0.558982,0.8838389999999999,1.8420299999999998
20180111 19:00,0.0366661757959966,-3.22796,-2.34836,-4.91705,-2.88021
20150325 15:00,0.483944838270767,-5.73641,-1.1745299999999999,-8.09325,-1.43246
20170623 22:00,0.8201423211308492,7.156960000000001,3.58132,10.2404,4.43466
20160825 11:00,0.45593473923881395,-0.507524,5.22076,-0.443646,7.4768
20171123 09:00,0.9377589828409101,2.57364,13.673,4.41538,19.2268
20150504 09:00,0.769654331569778,4.90189,4.309830000000001,7.009760000000001,5.65497
20160801 17:00,0.7127478296451579,6.68335,-1.1699899999999999,7.817419999999999,-1.4051799999999999
20160210 21:00,0.0719299941451262,0.319988,-1.11412,0.30707399999999996,-1.56365
20170518 11:00,0.320881896850353,5.62994,1.44487,7.40695,1.12076
20170812 23:00,0.799453414183927,5.88207,-6.3013,7.2439800000000005,-7.7929699999999995
20171001 23:00,0.973892079678175,-0.941786,13.4861,-0.949591,18.4073
20161119 10:00,0.9190689921871519,4.37774,8.78055,5.62713,10.9256
20150716 12:00,0.48590648439890793,2.49637,-5.29293,2.92312,-6.36371
20150212 12:00,0.0829714278202092,2.52975,2.02598,3.216,2.4136900000000003
20171207 03:00,0.9807526740525679,9.77721,8.83431,13.9833,11.8691
20171030 01:00,0.42257511398385494,0.593817,-9.30809,0.733584,-11.4382
20161209 06:00,0.607435956382595,7.71955,-1.97016,10.7436,-3.1802900000000003
20161206 23:00,0.7731891933620079,-0.711427,7.9577800000000005,-0.5446270000000001,10.9154
20151225 23:00,0.0653657019117888,-0.614846,2.72535,-0.039671899999999996,5.03125
20160105 18:00,0.578820200876782,-8.07997,0.14666600000000002,-11.705,0.568716
20161214 01:00,0.0398962696130041,-1.8040599999999998,1.0273700000000001,-1.6591200000000002,1.21289
20170204 10:00,0.532165917320892,-3.5518699999999996,4.91983,-3.49044,7.09421
20160602 04:00,0.5460970979805321,-1.0682,-5.0580099999999995,-3.42752,-6.497809999999999
20151018 12:00,0.0938002617179198,-3.5114,-2.69998,-4.74908,-3.5252800000000004
20170228 05:00,0.9527435954973209,3.93411,11.2057,6.07149,15.1705
20170520 09:00,0.49443602010991,5.49395,3.44898,7.41005,4.18458
20171124 17:00,0.606143814729197,6.0062,0.377811,7.51702,0.364992
20170306 02:00,0.5094494608876811,-6.28566,0.389144,-10.0508,1.8295700000000001
20160629 17:00,0.7995107190634849,5.85648,5.076919999999999,7.260910000000001,6.14318
20170525 13:00,0.49563507714934296,4.75156,-3.80591,6.44762,-5.52171
20171129 23:00,0.0457467510218494,3.91246,2.1002099999999997,5.0138300000000005,2.46038
20150423 16:00,0.41739122028972203,5.49147,-1.38049,7.2248600000000005,-2.2511799999999997
20160101 21:00,0.155702011114257,-2.69481,0.811703,-4.8257699999999994,2.40821
20170219 02:00,0.801448845481095,6.603739999999999,6.1401900000000005,10.2375,8.13715
20161210 20:00,0.449758358079084,6.62918,0.762125,9.7548,0.44713800000000004
20151226 02:00,0.10560267225413099,-4.23988,-1.10273,-6.342890000000001,-0.659415
20170408 22:00,0.19394202228922303,4.07154,3.14025,6.62095,4.18682
20150203 22:00,0.11430382731949,-1.3021399999999999,-2.81335,-2.17467,-5.1376599999999994
20180110 16:00,0.36267844531133503,-4.50547,2.91019,-6.43876,5.229030000000001
20170501 19:00,0.535849824182133,-8.17345,-0.266473,-11.8641,0.238069
